135,>WP_003409976.1 ,cutinase family protein ,217,5.52,84.15,14440,0.217,Hydrophobic,36.07,21782.36,10,15,1,stable,,,periplasm,Extracell,"Cell inner membrane.",Unknown,Extracellular,1,Extracellular,,Signal peptide,Unknown,0,0.217051,no transmembrane,Secretion (Signal Peptide),signal peptide,signal peptide,Signal Peptide,Secretory Protein ,Glycosylation prediction ,,"alpha/beta hydrolases; A functionally diverse superfamily containing proteases, lipases, ...","cl21494	
",2.01E-65,Cutinase	,6.31E-90,"
Cutinase/acetylxylan esterase ",IPR000675,hydrolase activity ,GO:0016787,1,N/A,N/A,0,NO result ,NO,0,"alpha/beta-Hydrolases,Cutinase-like		","2.29e-40
,0.0016",Cutinase Cut4 (3.40.50.1820/FF/176)	,1.20E-99,Cutinase,1.10E-61,"Cutinase, serine active site,Cutinase, aspartate and histidine active sites",N/A,,	mpt64,Textmining,0.918,,PROBABLE ALLERGEN, P14804,No result,No result,No result,No result,0,,Probable ANTIGEN,0.5015,,cellular Process,2.0198334,,        cutinase Cfp21,"WP_003409976.1",9.00E-153,,"Carboxylic Ester Hydrolases
",Acting on Ester Bonds	,Hydrolases,3.1.1.74	1.0,"Enzyme protein        3.-.-.- Hydrolases
3.1.-.- Acting on ester bonds
 
",ENZYME
136,>WP_003409980.1 ,DUF167 domain-containing protein,76,10.97,102.50,1490,-0.154,Hydrophobic,24.41,8304.75,14,6,1,stable,,,cytoplasm,cell membrane ,cell inner membrane,Unknown,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.153947,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Uncharacterized conserved protein YggU, UPF0235/DUF167 family [Function unknown];","COG1872	
",7.39E-22,DUF167	,2.74E-23,Protein of unknown function DUF167 ,IPR003746,N/A,N/A,0,N/A,N/A,0,NO result ,NO,0,"YggU-like	,YggU-like	","1.31e-18
,0.0035",N/A,0,"Uncharacterised ACR, YggU family COG1872",5.70E-19,NO HIT,0,,	cfp21,Neighborhood,0.655,,PROBABLE NON-ALLERGEN,Q9Y232,No result,No result,No result,No result,0,,Probable ANTIGEN,0.6925,,cellular Process,1.4186833,,DUF167 domain-containing protein,"WP_003409980.1
",2.00E-46,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
137,>WP_003410010.1 ,type II toxin-antitoxin system PemK/MazF family toxin,114,9.51,108.60,8480,0.127,Hydrophobic,54.20,12262.18,12,10,0,Unstable,,,cytoplasm,Cell membrane. Cytoplasm.,Cell inner membrane.,CytoplasmicMembrane,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,1,0.127193,no transmembrane,Secretion (Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module [Defense ...","cl42701	
",2.27E-31,N/A,N/A,mRNA interferase PemK-like ,IPR003477,DNA binding ,GO:0003677,1,N/A,N/A,0,NO result ,NO,0,"	Cell growth inhibitor/plasmid maintenance toxic component,SCOP hierarchy in SUPERFAMILY	","8.88e-36
,0.0000175
",mRNA interferase (2.30.30.110/FF/6)	,1.20E-07,"PemK-like, MazF-like toxin of type II toxin-antitoxin system",6.40E-23,NO HIT,0,,mazE6,"Neighborhood
Textmining
",0.985,,PROBABLE NON-ALLERGEN,Q7XP59,No result,No result,No result,No result,0,, Probable NON-ANTIGEN,0.3913,,cellular Process,1.2243693,,        type II toxin-antitoxin system toxin endoribonuclease MazF6 ,"WP_057130452.1
",3.00E-74,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,3.1.27.-	1.0,NOT Enzyme,NOT Enzyme
138,>WP_003410200.1, winged helix-turn-helix transcriptional regulator,107,9.50,90.37,15470,-0.384,Hydrophilic,37.64,11856.47,16,13,1,stable,,,cytoplasm,cytoplasm,cell inner membrane,Unknown,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.384112,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"metalloregulator ArsR/SmtB family transcription factor; Transcriptional repressors that sense ...","NF033788	
",8.10E-24,HTH_ARSR	,1.44E-27,NOne Predicted,N/A,DNA-binding transcription factor activity ,GO:0003700,1,regulation of DNA-templated transcription ,GO:0006355,1,NO result ,NO,0,"""Winged helix"" DNA-binding domain	,ArsR-like transcriptional regulators	","5.25e-24
,0.032
",Arsenical resistance operon repressor (1.10.10.10/FF/723)	,1.20E-06,"Bacterial regulatory protein, arsR family",5.30E-13,ArsR-type HTH domain profile :,15.248,,	Rv2035,"Neighborhood
Gene Fusion
Cooccurence
Textmining
",0.996,,PROBABLE ALLERGEN,33359236,No result,No result,NO result,NO result,0,,Probable ANTIGEN ,0.4416,,Metabolism Molecule,1.4201802,,        helix-turn-helix domain-containing protein,"WP_029400777.1
",4.00E-51,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
139,>WP_003410619.1 ,30S ribosomal protein S18 ,88,10.75,81.02,2980,-0.603,Hydrophilic,35.97,9696.24,18,7,1,stable,,,cytoplasm,cell membrane,cell inner membrane,cytoplasmic,Periplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.603409,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Ribosomal protein S18;
","cl00373	
",2.42E-18,N/A,N/A,Ribosomal protein S18 ,IPR001648,structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006412,1,ribosome ,GO:0005840,1,"Ribosomal protein S18	,Ribosomal protein S18	","3.66e-24,0.00081
","28S ribosomal protein S18c, mitochondrial (4.10.640.10/FF/7)	",1.10E-07, Ribosomal protein S18,3.70E-22,Ribosomal protein S18 signature,N/A,,	rpsB,"Coexpression
Experiments
Databases
",0.997,,PROBABLE NON-ALLERGEN,P36542,No result,No result,NO result,NO result,0,,Probable ANTIGEN,0.5682,,cellular Process,1.7375442,,	30S ribosomal protein S14,"CNY60598.1
",4.00E-55,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
140,>WP_003410624.1 ,30S ribosomal protein S14,101,12.18,73.56,6990,-0.949,Hydrophilic,64.38,11441.22,27,6,0,Unstable,,,cytoplasm,cell membrane,cell inner membrane,cytoplasmic,Periplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.948515,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"30S ribosomal protein S14; Reviewed
","PRK08881	
",1.10E-48,N/A,N/A,"Ribosomal protein S14 ,
Ribosomal protein S14, bacterial/plastid ","IPR001209,IPR023036",structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006413,1,ribosome ,GO:0005841,1,"	Glucocorticoid receptor-like (DNA-binding domain),Ribosomal protein S14		","9.03e-32,0.00025

","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (4.10.830.10/FF/4)	",3.30E-13, Ribosomal protein S14p/S29e,3.10E-23,NO HIT,0,,	rpsB,"Coexpression
Experiments
Databases",0.997,,PROBABLE NON-ALLERGEN,Q6P1J9,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.4437,,cellular Process,0.74021299,,30S ribosomal protein S14 ,"CNY60598.1",4.00E-63,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NO Prediction,NOT Enzyme,NOT Enzyme
141,>WP_003410651.1,type II toxin-antitoxin system antitoxin MazE7 ,77,5.07,67.40,5500,-0.683,Hydrophilic,18.51,8450.25,10,13,1,stable,,,cytoplasm,extracell,extracell,Unknown,Cytoplasmic Protein,1,Extracellular,,no signal peptide,Soluble protein ,0,-0.683117,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,N/A,N/A,0,N/A,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,NO,0,"Ribbon-helix-helix,CopG-like		","0.000271
,0.042
",N/A,0," Ribbon-helix-helix protein, copG family",0.039,NO HIT,0,,mazF7,"Neighborhood
Experiments",0.967,,PROBABLE NON-ALLERGEN,Q5TEZ5,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7623,,cellular Process,1.1834979,,type II toxin-antitoxin system antitoxin MazE7,"WP_003410651.1
",1.00E-44,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
142,>WP_003410678.1 ,RNA polymerase sigma factor SigC,185,5.94,95.14,13980,-0.084,Hydrophilic,26.20,19965.52,22,25,1,stable,,,secreted,cell membrane,cell inner membrane,cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,signal peptide,Unknown,1,-0.083784,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"RNA polymerase sigma factor SigC; Reviewed
","PRK09649	
",2.09E-106,low complexity	,N/A,"
RNA polymerase sigma-70 like ",IPR039425,"
DNA-binding transcription factor activity ,
DNA binding ,
sigma factor activity ","GO:0003700,GO:0003677,GO:0016987",1,"regulation of DNA-templated transcription ,
DNA-templated transcription initiation ","GO:0006355,GO:0006352",1,NO result ,NO,0,"Sigma2 domain of RNA polymerase sigma factors	,Sigma2 domain of RNA polymerase sigma factors	,	Sigma3 and sigma4 domains of RNA polymerase sigma factors	,Sigma4 domain	","9.81e-22
,0.0031,0.000000000000209,0.0023",RNA polymerase sigma factor (1.10.1740.10/FF/31)	,3.20E-04," Sigma-70, region 4",3.60E-15,Sigma-70 factors ECF subfamily signature,N/A,,sigH,"Cooccurence
Textmining",0.937,,PROBABLE NON-ALLERGEN,P14717,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.5163,,cellular Process,1.7477824,,RNA polymerase sigma factor SigC ,"WP_003410678.1
",4.00E-127,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
143,>WP_003410762.1 , DUF4333 domain-containing protein,244,5.76,49.96,45840,-0.685,Hydrophilic,41.23,26019.76,14,15,0,Unstable,,,cytoplasm,extracell,"Cell inner membrane. Cell outer membrane.
",CytoplasmicMembrane,Periplasmic Protein,1,cytoplasm,,no signal peptide,Membrane protein,1,-0.685245,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction `",,"Domain of unknown function (DUF4333); This family of proteins is functionally uncharacterized. ...
","cl16728	
",4.26E-23,N/A,N/A,none Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,NO,0,"	Concanavalin A-like lectins/glucanases,Legume lectins	","9.06e-02,0.059
",N/A,0, Domain of unknown function (DUF4333),1.50E-25,NO HIT,0,,Rv1109c,"Cooccurence",0.78,,PROBABLE NON-ALLERGEN,O60909,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.695,,Metabolism Molecule,2.7091433,,hypothetical protein BVW01_17165,"OSC64227.1
",5.00E-168,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
144,>WP_003411026.1 ,ubiquitin-like protein Pup,64,4.02,59.53,1490,-1.147,Hydrophilic,58.54,6944.31,7,19,0,Unstable,,,cytoplasm,extracell,"Cell inner membrane.",cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-1.146875,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Pup-like protein; This family consists of several short bacterial proteins formely known as ...
","cl27011	
",2.08E-16,low complexity	,N/A,Prokaryotic ubiquitin-like protein Pup ,"
IPR008515","protein tag ,
proteasome binding ","GO:0031386,GO:0070628",1,"proteasomal protein catabolic process ,
modification-dependent protein catabolic process, 
protein pupylation ","GO:0010498,GO:0019941,GO:0070490",1,no result ,NO,0-,"GHMP Kinase, C-terminal domain	,Mevalonate kinase	","9.00e-02,0.049
",N/A,0, Pup-like protein,3.10E-22,NO HIT,0,,	mpa,"Cooccurence
Experiments
Textmining
",0.999,,PROBABLE NON-ALLERGEN,C7TPG6,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.8256,,cellular Process,1.0993088,,"     Chain G, Prokaryotic ubiquitin-like protein Pup","7PX9_G
",2.00E-35,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NO Prediction,NOT Enzyme,NOT Enzyme
145,>WP_003411038.1 ,DUF503 domain-containing protein,97,6.91,101.44,12490,-0.202,Hydrophilic,42.44,10850.33,14,14,0,Unstable,,,cytoplasm,cell membrane,cell inner membrane,CytoplasmicMembrane,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,1,-0.202062,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Protein of unknown function (DUF503); Family of hypothetical bacterial proteins.","cl00669	
",9.50E-43,N/A,N/A,Protein of unknown function DUF503 ,IPR007546,N/A,N/A,0,N/A,n/A,0,no result ,NO,0,"Hypothetical protein TT1725	,Hypothetical protein TT1725	","8.37e-30,0.0031
",N/A,0, Protein of unknown function (DUF503),1.20E-30,NO HIT,0,,	Rv2423,Textmining,0.908,,PROBABLE NON-ALLERGEN,Q7DM89,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN ,0.6078,,cellular Process	,0.88673072,,DUF503 domain-containing protein,"WP_003411038.1
",5.00E-62,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,3.-.-.-	0.67,NOT Enzyme,NOT Enzyme
146,>WP_003411369.1 ,GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase ,385,9.57,90.75,43430,-0.009,Hydrophilic,33.64,41220.16,48,41,1,stable,,,secreted,cytoplasm,Cell inner membrane. Cytoplasm.,Unknown,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,1,-0.009351,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction `",,"phosphatidyl-myo-inositol mannosyltransferase; This family is most closely related to the GT4 ...
","cd03801	
",3.83E-67,low complexity	,N/A,none Predicted,N/A,glycosyltransferase activity ,GO:0016757,1,N/A,n/A,0,no result ,NO,0,"	UDP-Glycosyltransferase/glycogen phosphorylase,Glycosyl transferases group 1	","3.93e-77
,0.0037
",Glycosyltransferase family 1 protein (3.40.50.2000/FF/313)	,1.00E-05, Glycosyl transferases group 1,3.90E-44,NO HIT,0,,	Rv2611c,"Cooccurence
Databases
Textmining
",0.999,,PROBABLE NON-ALLERGEN, P35670,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4813,,cellular Process,1.5317231,,GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase,"WP_003411369.1
",0,,"Hexosyltransferases",Glycosyltransferases,Transferases,2.4.1.-	0.99," Enzyme protein
        2.-.-.- Transferases
       2.4.-.- Glycosyltransferases
",ENZYME
147,>WP_003411405.1 , membrane protein,299,4.35,62.31,29910,-0.482,Hydrophilic,53.88,30954.98,16,35,0,Unstable,,,cytoplasm,Cell membrane. Extracell.,Cell inner membrane.,Unknown,Extracellular,1,Extracellular,,no signal peptide,Membrane protein,1,-0.482274,Prediction,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction `",,"Mycobacterium membrane protein; This family contains several membrane proteins from ...
","cl05145	
",1.06E-04,low complexity	,N/A,"
Transport accessory protein MmpS ",IPR008693,N/A,N/A,0,N/A,n/A,0,no result ,NO,0,"Phase 1 flagellin        ,Phase 1 flagellin	","0.0523
,0.1",Conserved hypothetical threonine and proline rich protein (2.60.40.2880/FF/3)	,1.30E-08, Mycobacterium membrane protein,8.20E-07,NO HIT,0,,	mmpS2,"Cooccurence
Textmining",0.974,,PROBABLE NON-ALLERGEN,P46379,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7750,,cellular Process,1.7593402,,hypothetical protein ,"WP_156085653.1
",1.00E-131,,"Phosphotransferases with an alcohol group as acceptor",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
148,>WP_003411482.1,glutamine synthetase,446,5.29,76.37,54890,-0.255,Hydrophilic,48.78,49607.78,41,62,0,Unstable,,,cytoplasm,Cytoplasm,Cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.254709,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction `",,"Glutamine synthetase [Amino acid transport and metabolism];
","COG0174	
",0.00E+00,Gln-synt_C	,4.72E-121,none Predicted,N/A,"glutamate-ammonia ligase activity ,
catalytic activity ","GO:0004356,GO:0003824",1,"nitrogen compound metabolic process ,
glutamine biosynthetic process ","GO:0006807,GO:0006542",1,no result ,NO,0,"Glutamine synthetase/guanido kinase	,Glutamine synthetase catalytic domain	,Glutamine synthetase, N-terminal domain,Glutamine synthetase, N-terminal domain		,","1.37e-115,0.00000308,2.62e-29
,0.00069

",Glutamine synthetase (3.10.20.70/FF/19)	,1.00E-06,"Glutamine synthetase, catalytic domain",4.00E-128," Glutamine synthetase (GS) beta-grasp domain profile,Glutamine synthetase (GS) catalytic domain profile","32.366,90.284",,nirB,Textmining,0.995,,PROBABLE NON-ALLERGEN,O94812,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4566,,cellular Process	,0.70643216,,glutamine synthetase family protein,"WP_003411482.1
",0,,"Acid-Ammonia (or Amine) Ligases (Amide Synthases)",Forming Carbon-Oxygen Bonds	,Ligases	,6.3.1.2	1.0," Enzyme protein
6.-.-.- Ligases
	6.3.-.- Forming carbon-nitrogen bonds
",ENZYME
149,>WP_003411507.1 ,HAD family hydrolase,291,6.60,`80.89,15470,-0.255,Hydrophilic,46.53,30694.38,30,32,0,Unstable,,,cytoplasm,"Cell membrane. Cytoplasm.","Cell inner membrane. Cytoplasm.",cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.254639,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"haloacid dehalogenase (HAD)-like 5'-nucleotidases similar to the Pseudomonas aeruginosa PA0065; ...
","cd04302	
",8.03E-102,low complexity	,N/A,Haloacid dehalogenase-like hydrolase ,IPR041492,N/A,N/A,0,N/A,n/A,0,no result ,NO,0,"HAD-like	,beta-Phosphoglucomutase-like	","3.17e-45
,0.00036
","Hydrolase, haloacid dehalogenase-like family (3.40.50.1000/FF/273)	",1.00E-08, Haloacid dehalogenase-like hydrolase,3.90E-31,NO HIT,0,,	ptpA,"Neighborhood
Gene Fusion
Textmining",0.997,,PROBABLE NON-ALLERGEN,Q9NR09,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5218,,Virulence factors,0.60593632,,        Rv2232 family HAD-type protein-tyrosine kinase,"WP_234797600.1
",9.00E-170,,"Phosphoric Monoester Hydrolases
",Acting on Ester Bonds	,Hydrolases,3.-.-.-	0.7,NOT Enzyme,NOT ENZYME
150,>WP_003411612.1 ,Lrp/AsnC family transcriptional regulator,72,6.03,88.19,8480,-0.543,Hydrophilic,54.94,8261.26,11,12,0,Unstable,,,,extracell,Cell inner membrane.,Cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,Soluble protein ,0,-0.543056,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Lrp/AsnC ligand binding domain; The l-leucine-responsive regulatory protein (Lrp/AsnC) family ...
","cl41966	
",6.33E-07,low complexity	,N/A,none Predicted,N/A,N/A,N/A,0,N/A,n/A,0,no result ,NO,0,"Dimeric alpha+beta barrel	,	Lrp/AsnC-like transcriptional regulator C-terminal domain","0.00000000134
,0.01
",AsnC family transcriptional regulator (3.30.70.920/FF/9)	,1.40E-04, Lrp/AsnC ligand binding domain,1.30E-10,NO HIT,0,,"	MRA_2274	",Neighborhood,0.71,,PROBABLE NON-ALLERGEN,Q9Y264,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7103,,Metabolism Molecule,1.1331625,,transcriptional regulator,"OYL18412.1
",4.00E-42,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups	,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
